Unique Identifier,Sku_id,Website,Brand,Name,Url,Category,Status,Competitor Instock Matches,Availability,Price (USD),Discount %,Difference Percent,Difference,Price Index,Match Type,groups
"15062699_Black, White",6075872_brilliant white,Kohl's,ryka,Ryka Viv Classic Women's Sneakers,https://www.kohls.com/product/prd-6075872/ryka-viv-classic-womens-sneakers.jsp?color=Brilliant%20White,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Instock,79.99,0.0,-45.44%,-24.99,68.76,Similar 2,Womens > Shoes > Athletic Shoes & Sneakers > Ryka
"15062699_Black, White",5832851_aqua mist,Kohl's,converse,Converse Chuck Taylor All Star Madison Women's Sneakers,https://www.kohls.com/product/prd-5832851/converse-chuck-taylor-all-star-madison-womens-sneakers.jsp?color=Aqua%20Mist,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Out of Stock,60.0,0.0,-9.09%,-5.0,91.67,Similar 1,Womens > Shoes > Athletic Shoes & Sneakers > Converse
"15062699_Black, White",5779141_black white,Kohl's,levi's,Levi's® Anika C Logo Women's Sneakers,https://www.kohls.com/product/prd-5779141/levis-anika-c-logo-womens-sneakers.jsp?color=Black%20White,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Instock,29.97,40.06,45.51%,25.03,183.52,Exact,Womens > Shoes > Athletic Shoes & Sneakers > Levi's
"15062699_Black, White",1647597276182348,Net A Porter Us Fashion,gucci,GG leather and canvas sneakers,https://www.net-a-porter.com/en-us/shop/product/gucci/shoes/low-top/gg-leather-and-canvas-sneakers/1647597276182348,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Instock,920.0,0.0,-1572.73%,-865.0,5.98,Similar 2,GUCCI > Shoes
"15062699_Black, White",1647597309616973,Net A Porter Us Fashion,nike,Air Max 90 Futura leather-trimmed suede and canvas sneakers,https://www.net-a-porter.com/en-us/shop/product/nike/shoes/low-top/air-max-90-futura-leather-trimmed-suede-and-canvas-sneakers/1647597309616973,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Instock,105.0,30.0,-90.91%,-50.0,52.38,Similar 1,NIKE > Shoes
"11575429_White, Platinum, Hemp","11575429_White, Platinum, Hemp",Macy's,nike,Nike Women's Air Max SC Casual Sneakers from Finish Line,"https://www.macys.com/shop/product/nike-womens-air-max-sc-casual-sneakers-from-finish-line?ID=11575429&swatchcolor=White,%20Platinum,%20Hemp&swatchColor=White,%20Platinum,%20Hemp",Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,Out Of Stock,5 Instock,Out of Stock,90.0,0.0,0.00%,0,168.7,"",Shoes
"11575429_White, Platinum, Hemp",116039283,Asos,asos,ASOS DESIGN Wide Fit Dizzy lace up sneakers in white,https://www.asos.com/us/asos-design/asos-design-wide-fit-dizzy-lace-up-sneakers-in-white/prd/202583550,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Out of Stock,19.99,0.0,77.79%,70.01,450.23,Similar 2,Home
"11575429_White, Platinum, Hemp",122976875,Asos,columbia,Columbia Summertide sneakers in white,https://www.asos.com/us/columbia/columbia-summertide-sneakers-in-white/prd/203815048,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Instock,53.35,37.24,40.72%,36.65,168.7,Similar 1,Home
"11575429_White, Platinum, Hemp",2603659,Endclothing Us Fashion,ganni,GANNI Court Sneaker,https://www.endclothing.com/us/ganni-court-sneaker-s1920-135.html,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Instock,249.0,0.0,-176.67%,-159.0,36.14,Similar 2,Womens > Brands > GANNI
"11575429_White, Platinum, Hemp",3444462,Endclothing Us Fashion,autry,Autry CLC Sneaker,https://www.endclothing.com/us/autry-clc-sneaker-rolwmm07.html,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Out of Stock,209.0,0.0,-132.22%,-119.0,43.06,Similar 1,Womens > Brands > Autry
"11575429_White, Platinum, Hemp",4654758_gray,Kohl's,journee collection,Journee Collection Raaye Comfort Foam Women's Sneakers,https://www.kohls.com/product/prd-4654758/journee-collection-raaye-comfort-foam-womens-sneakers.jsp?color=Gray,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Out of Stock,84.99,0.0,5.57%,5.01,105.89,Similar 2,Womens > Shoes > Athletic Shoes & Sneakers > Journee Collection
"11575429_White, Platinum, Hemp",5068471_white,Kohl's,dr. scholls,Dr. Scholl's Time Off Women's Platform Sneakers,https://www.kohls.com/product/prd-5068471/dr-scholls-time-off-womens-platform-sneakers.jsp?color=White,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Instock,100.0,0.0,-11.11%,-10.0,90.0,Similar 1,Womens > Shoes > Athletic Shoes & Sneakers > Dr. Scholl's
"11575429_White, Platinum, Hemp",1647597310521778,Net A Porter Us Fashion,common projects,Track 80 leather and suede sneakers,https://www.net-a-porter.com/en-us/shop/product/common-projects/shoes/low-top/track-technical-leather-and-suede-sneakers/1647597310521778,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Instock,290.0,50.0,-222.22%,-200.0,31.03,Similar 2,COMMON PROJECTS > Shoes
"11575429_White, Platinum, Hemp",1647597309606185,Net A Porter Us Fashion,veja,Campo suede-trimmed textured-leather sneakers,https://www.net-a-porter.com/en-us/shop/product/veja/shoes/low-top/campo-suede-trimmed-textured-leather-sneakers/1647597309606185,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Instock,175.0,0.0,-94.44%,-85.0,51.43,Similar 1,VEJA > Shoes
14423351_White/silver Dawn Grey,14423351_White/silver Dawn Grey,Macy's,adidas,adidas Womens Influencer 3 Hat,https://www.macys.com/shop/product/adidas-womens-influencer-3-hat?ID=14423351&swatchColor=White/silver%20Dawn%20Grey,Home > Fashion > Fashion Accessories > Headwear > Hat,Out Of Stock,4 Instock,Out of Stock,26.0,0.0,0.00%,0,108.33,"",Women > Activewear
14423351_White/silver Dawn Grey,126650920,Asos,collusion,COLLUSION Unisex logo cap in black,https://www.asos.com/us/collusion/collusion-unisex-logo-cap-in-black/prd/204339522,Home > Fashion > Fashion Accessories > Headwear > Caps,"","",Out of Stock,21.52,20.0,17.23%,4.48,120.82,Similar 2,Home
14423351_White/silver Dawn Grey,104229013,Asos,nike,Nike H86 Futura washed adjustable cap in black,https://www.asos.com/us/nike/nike-h86-futura-washed-adjustable-cap-in-black/prd/200460121,Home > Fashion > Fashion Accessories > Headwear > Caps,"","",Out of Stock,24.0,0.0,7.69%,2.0,108.33,Similar 1,Home
14423351_White/silver Dawn Grey,5758577_silver green,Kohl's,adidas,Women's adidas Influencer 3 Baseball Hat,https://www.kohls.com/product/prd-5758577/womens-adidas-influencer-3-baseball-hat.jsp?color=Silver%20Green,Home > Fashion > Fashion Accessories > Headwear > Hat,"","",Instock,26.0,0.0,0.00%,0.0,100.0,Variant Color,Womens > Accessories > Hats > adidas
14423351_White/silver Dawn Grey,5811233_white,Kohl's,under armour,Women's Under Armour Blitzing Adjustable Baseball Hat,https://www.kohls.com/product/prd-5811233/womens-under-armour-blitzing-adjustable-baseball-hat.jsp?color=White,Home > Fashion > Fashion Accessories > Headwear > Hat,"","",Instock,28.0,0.0,-7.69%,-2.0,92.86,Similar 2,Accessories > Hats > Under Armour
14423351_White/silver Dawn Grey,4214991_rush fuchsia white,Kohl's,nike,Men's Nike Heritage86 Futura Washed Baseball Hat,https://www.kohls.com/product/prd-4214991/mens-nike-heritage86-futura-washed-baseball-hat.jsp?color=Rush%20Fuchsia%20White,Home > Fashion > Fashion Accessories > Headwear > Hat,"","",Instock,24.0,0.0,7.69%,2.0,108.33,Similar 1,Accessories > Hats > Nike
14423351_White/silver Dawn Grey,5758577_white gray,Kohl's,adidas,Women's adidas Influencer 3 Baseball Hat,https://www.kohls.com/product/prd-5758577/womens-adidas-influencer-3-baseball-hat.jsp?color=White%20Gray,Home > Fashion > Fashion Accessories > Headwear > Hat,"","",Instock,26.0,0.0,0.00%,0.0,100.0,Exact,Womens > Accessories > Hats > adidas
14423351_White/silver Dawn Grey,43769801096433600,Net A Porter Us Fashion,loewe,Anagram cotton-blend canvas-jacquard and leather baseball cap,https://www.net-a-porter.com/en-us/shop/product/loewe/accessories/caps/anagram-cotton-blend-canvas-jacquard-and-leather-baseball-cap/43769801096433600,Home > Fashion > Fashion Accessories > Headwear > Caps,"","",Out of Stock,294.0,40.0,-1030.77%,-268.0,8.84,Similar 1,LOEWE > Accessories
13194904_Gray,13194904_Gray,Macy's,champion,Champion Men's Gray Pitt Panthers Arch Over Logo Reverse Weave Pullover Sweatshirt,https://www.macys.com/shop/product/mens-gray-pitt-panthers-arch-over-logo-reverse-weave-pullover-sweatshirt?ID=13194904&swatchColor=Gray,Home > Fashion > Apparel > Topwear > Sweatshirts,Underpriced,1 Instock,Instock,55.99,25.34,0.00%,0,93.32,"",Sports Fan Shop
13194904_Gray,4020894_pit grey,Kohl's,champion,Men's Champion Gray Pitt Panthers Arch Over Logo Reverse Weave Pullover Sweatshirt,https://www.kohls.com/product/prd-4020894/mens-champion-gray-pitt-panthers-arch-over-logo-reverse-weave-pullover-sweatshirt.jsp?color=Pit%20Grey,Home > Fashion > Apparel > Topwear > Sweatshirts,"","",Instock,60.0,0.0,-7.16%,-4.01,93.32,Exact,Mens > Clothing > Tops > Tops & Tees > Champion
15989195_Black,15989195_Black,Macy's,dkny jeans,DKNY Jeans Women's Ribbed Side-Slit V-Neck Tank Dress,https://www.macys.com/shop/product/dkny-jeans-womens-ribbed-side-slit-v-neck-tank-dress?ID=15989195&swatchColor=Black,Home > Fashion > Apparel > Dress > Dresses,Out Of Stock,4 Instock,Out of Stock,35.53,60.08,0.00%,0,267.14,"",Women > Dresses
15989195_Black,1940877,Asos,pull&bear,Pull&Bear denim mom shorts with rolled hem in dark blue,https://www.asos.com/us/pullbear/pullbear-denim-mom-shorts-with-rolled-hem-in-dark-blue/prd/23306024,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Instock,13.3,65.0,62.57%,22.23,267.14,"",Home
15989195_Black,110996381,Asos,miss selfridge,Miss Selfridge denim boyfriend short in midwash blue,https://www.asos.com/us/miss-selfridge/miss-selfridge-denim-boyfriend-short-in-midwash-blue/prd/201245563,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Instock,21.0,50.0,40.90%,14.53,169.19,"",Home
15989195_Black,3234728,Endclothing Us Fashion,dolce & gabbana,Dolce & Gabbana Denim Shorts,https://www.endclothing.com/us/dolce-gabbana-denim-shorts-ftcdddg8hu3-s9001.html,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Out of Stock,250.0,60.0,-603.63%,-214.47,14.21,"",Womens > Brands > Dolce & Gabbana
15989195_Black,3463025,Endclothing Us Fashion,levi's,Levi's 501 Shorts,https://www.endclothing.com/us/levis-501-shorts-56327-0313.html,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Instock,41.0,40.58,-15.40%,-5.47,86.66,"",Womens > Brands > Levi's
15989195_Black,5932297_orchard,Kohl's,sonoma goods for life,"Women's Sonoma Goods For Life® High Rise 5"" Denim Shorts",https://www.kohls.com/product/prd-5932297/womens-sonoma-goods-for-life-premium-denim-shorts.jsp?color=Orchard,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Out of Stock,32.0,0.0,9.94%,3.53,111.03,"",Womens > Clothing > Bottoms > Shorts > Sonoma Goods For Life
15989195_Black,4015111_lapis outsider,Kohl's,levi's,Women's Levi's® Mid-Length Jean Shorts,https://www.kohls.com/product/prd-4015111/womens-levis-mid-length-cuffed-jean-shorts.jsp?color=Lapis%20Outsider,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Instock,22.27,0.0,37.32%,13.26,159.54,"",Womens > Clothing > Bottoms > Shorts > Levi's
15989195_Black,1647597303187508,Net A Porter Us Fashion,mother,The Patch Rambler denim shorts,https://www.net-a-porter.com/en-us/shop/product/mother/clothing/short-and-mini/the-patch-rambler-denim-shorts/1647597303187508,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Out of Stock,161.0,30.0,-353.14%,-125.47,22.07,"",MOTHER > Clothing
"15829441_White, Metallic Silver","15829441_White, Metallic Silver",Macy's,nike,Nike Women's Revolution 6 Next Nature Running Sneakers from Finish Line,"https://www.macys.com/shop/product/nike-womens-revolution-6-next-nature-running-sneakers-from-finish-line?ID=15829441&swatchColor=White,%20Metallic%20Silver",Home > Fashion > Footwear > Sports & Athletic,Out Of Stock,8 Instock,Out of Stock,70.0,0.0,0.00%,0,166.79,"",Shoes
"15829441_White, Metallic Silver",121425595,Asos,adidas,adidas running pureboost 22 sneakers in black,https://www.asos.com/us/adidas-performance/adidas-running-pureboost-22-sneakers-in-black/prd/203565616,Home > Fashion > Footwear > Sports & Athletic,"","",Instock,70.0,50.0,0.00%,0.0,100.0,"",Home
"15829441_White, Metallic Silver",1864806,Asos,new balance,New Balance Running Arishi sneakers in pale pink,https://www.asos.com/us/new-balance/new-balance-running-arishi-sneakers-in-pale-pink/prd/22296554,Home > Fashion > Footwear > Sports & Athletic,"","",Out of Stock,63.25,19.94,9.64%,6.75,110.67,"",Home > Fashion > Footwear > Sports & Athletic
"15829441_White, Metallic Silver",2966832,Endclothing Us Fashion,golden goose,Golden Goose Running Sole Sneaker,https://www.endclothing.com/us/golden-goose-running-sole-sneaker-gwf00350-f003252-11199.html,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Instock,470.0,0.0,-571.43%,-400.0,14.89,"",Womens > Brands > Golden Goose
"15829441_White, Metallic Silver",5012025_black white gray,Kohl's,nike,Nike Revolution 6 Next Nature Women's Road Running Shoes in Regular & Wide,https://www.kohls.com/product/prd-5012025/nike-revolution-6-next-nature-womens-road-running-shoes-in-regular-wide.jsp?color=Black%20White%20Gray,Home > Fashion > Footwear > Sports & Athletic,"","",Instock,41.97,40.04,40.04%,28.03,166.79,"",Womens > Shoes > Athletic Shoes & Sneakers > Nike
"15829441_White, Metallic Silver",6677493_mineral beige,Kohl's,asics,ASICS GT-1000™ 11 Women's Running Shoes,https://www.kohls.com/product/prd-6677493/asics-gt-1000-11-womens-running-shoes.jsp?color=Mineral%20Beige,Home > Fashion > Footwear > Sports & Athletic,"","",Instock,59.97,40.03,14.33%,10.03,116.73,"",Womens > Shoes > Athletic Shoes & Sneakers > ASICS
"15829441_White, Metallic Silver",5796647_quartz silver,Kohl's,adidas,adidas Runfalcon 3.0 Women's Running Shoes,https://www.kohls.com/product/prd-5796647/adidas-runfalcon-30-womens-running-shoes.jsp?color=Quartz%20Silver,Home > Fashion > Footwear > Sports & Athletic,"","",Instock,64.99,0.0,7.16%,5.01,107.71,"",Womens > Shoes > Athletic Shoes & Sneakers > adidas
"15829441_White, Metallic Silver",5012025_white platinum,Kohl's,nike,Nike Revolution 6 Next Nature Women's Road Running Shoes in Regular & Wide,https://www.kohls.com/product/prd-5012025/nike-revolution-6-next-nature-womens-road-running-shoes-in-regular-wide.jsp?color=White%20Platinum,Home > Fashion > Footwear > Sports & Athletic,"","",Instock,41.97,40.04,40.04%,28.03,166.79,"",Womens > Shoes > Athletic Shoes & Sneakers > Nike
"15829441_White, Metallic Silver",36856120585522701,Net A Porter Us Fashion,on,Cloudflyer 4 mesh and rubber sneakers,https://www.net-a-porter.com/en-us/shop/product/on/shoes/performance/cloudflyer-4-mesh-and-rubber-sneakers/36856120585522701,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Instock,170.0,0.0,-142.86%,-100.0,41.18,"",ON > Shoes
"15829441_White, Metallic Silver",16494023980706100,Net A Porter Us Fashion,apl: athletic propulsion labs,TechLoom Pro mesh sneakers,https://www.net-a-porter.com/en-us/shop/product/apl-athletic-propulsion-labs/shoes/performance/techloom-pro-mesh-sneakers/16494023980706100,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"","",Instock,190.0,0.0,-171.43%,-120.0,36.84,"",APL ATHLETIC PROPULSION LABS > Shoes
14574319_Black/ White,14574319_Black/ White,Macy's,adidas,adidas Women's Marathon 20 Elastic Waist Running Shorts,https://www.macys.com/shop/product/adidas-womens-marathon-20-elastic-waist-running-shorts?ID=14574319&swatchColor=S,Home > Fashion > Apparel > Bottomwear > Shorts,Overpriced,6 Instock,Instock,30.0,0.0,0.00%,0,184.62,"",Women > Activewear
14574319_Black/ White,126731907,Asos,adidas,adidas Running Own The Run 3 inch M20 shorts in black,https://www.asos.com/us/adidas-performance/adidas-running-own-the-run-3-inch-m20-shorts-in-black/prd/204358933,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Instock,21.0,30.0,30.00%,9.0,142.86,"",Home
14574319_Black/ White,115723403,Asos,threadbare,Threadbare Fitness running shorts in gray,https://www.asos.com/us/threadbare-fitness/threadbare-fitness-running-shorts-in-gray/prd/202095059,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Out of Stock,11.0,96.36,63.33%,19.0,272.73,"",Home
14574319_Black/ White,116720214,Asos,puma,Puma Running Favorite woven 3 inch shorts in coral,https://www.asos.com/us/puma/puma-running-favorite-woven-3-inch-shorts-in-coral/prd/202411089,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Instock,16.5,45.0,45.00%,13.5,181.82,"",Home
14574319_Black/ White,3920139_true gray heather,Kohl's,under armour,Women's Under Armour Play Up 3.0 Shorts,https://www.kohls.com/product/prd-3920139/womens-under-armour-play-up-30-shorts.jsp?color=True%20Gray%20Heather,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Instock,17.5,30.0,41.67%,12.5,171.43,"",Clothing > Bottoms > Shorts > Under Armour
14574319_Black/ White,3979273_gray cerise,Kohl's,under armour,Women's Under Armour Fly By 2.0 Running Shorts,https://www.kohls.com/product/prd-3979273/womens-under-armour-fly-by-20-running-shorts.jsp?color=Gray%20Cerise,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Instock,16.25,35.0,45.83%,13.75,184.62,"",Clothing > Bottoms > Shorts > Under Armour
14574319_Black/ White,1647597299404405,Net A Porter Us Fashion,district vision,Vedana printed stretch-shell shorts,https://www.net-a-porter.com/en-us/shop/product/district-vision/sport/shorts/vedana-printed-stretch-shell-shorts/1647597299404405,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Instock,80.0,50.0,-166.67%,-50.0,37.5,"",DISTRICT VISION > Clothing
14574319_Black/ White,1647597299218371,Net A Porter Us Fashion,lululemon,Hotty Hot II recycled-Swift shorts,https://www.net-a-porter.com/en-us/shop/product/lululemon/sport/shorts/hotty-hot-ii-recycled-swift-shorts/1647597299218371,Home > Fashion > Apparel > Bottomwear > Shorts,"","",Instock,28.0,58.82,6.67%,2.0,107.14,"",LULULEMON > Clothing
6610153_Oxford,6610153_Oxford,Macy's,champion,Champion Men's Script Logo T-Shirt,https://www.macys.com/shop/product/champion-mens-script-logo-t-shirt?ID=6610153&swatchColor=Oxford,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,Overpriced,1 Instock,Instock,25.0,0.0,0.00%,0,166.67,"",Men > Activewear
6610153_Oxford,2521880,Endclothing Us Fashion,columbia,Columbia CSC Basic Logo™ T-Shirt,https://www.endclothing.com/us/columbia-csc-basic-logo-t-shirt-168005-662.html,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Out of Stock,21.0,40.0,16.00%,4.0,119.05,"",Mens > Brands > Columbia
6610153_Oxford,2076205,Endclothing Us Fashion,adidas,Adidas Essential T-Shirt,https://www.endclothing.com/us/adidas-essential-t-shirt-gn3414.html,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Out of Stock,16.0,44.83,36.00%,9.0,156.25,"",Mens > Brands > adidas
6610153_Oxford,4397460_oxford gray,Kohl's,champion,Big & Tall Champion® Modern-Fit Logo Tee,https://www.kohls.com/product/prd-4397460/big-tall-champion-modern-fit-logo-tee.jsp?color=Oxford%20Gray,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"","",Instock,15.0,0.0,40.00%,10.0,166.67,"",Mens > Clothing > Tops > Tops & Tees > Champion
